Date,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS2M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,PS,TQV,CLOUD_AMT,TOA_SW_DWN,City
6/6/2023,13.2,18.29,8.47,74.65,0.04,3.67,4.1654,8.4127,101.4,11.66,76.09,11.4101,London
6/7/2023,13.71,20.22,7.16,79.05,0.03,3.61,6.823,8.1737,101.25,15.14,39.26,11.4324,London
6/8/2023,14.22,20.49,8.13,74.1,0.08,4.12,8.0662,8.2807,100.91,17.24,22.54,11.4509,London
6/9/2023,16.74,22.88,10.2,79.71,0.05,4.48,7.7122,7.9248,100.49,21.96,28.96,11.4679,London
6/10/2023,19.67,26.65,12.37,77.85,0.14,3.25,6.6372,7.5521,100.42,23.64,51.13,11.4845,London
6/11/2023,20.83,27.59,13.69,75.1,0.47,1.17,5.047,7.1138,100.5,27.62,78.24,11.4991,London
6/12/2023,20.55,25.89,14.98,79.19,3.01,1.51,5.274,7.0308,100.56,32.09,83.91,11.5126,London
6/13/2023,18.53,25.47,12.36,72.82,0.52,3.47,7.9147,7.9654,100.53,17.65,4.65,11.5248,London
6/14/2023,18.08,25.38,10.49,72.9,0.02,2.9,8.0314,8.2958,100.82,15.45,11.5,11.5358,London
6/15/2023,18.44,25.22,10.77,73.84,0.06,2.28,7.5216,8.1492,101.1,17.5,29.85,11.5435,London
6/16/2023,18.36,24.79,11.07,69.32,0.05,2.11,7.571,7.9361,101.03,18.3,33.16,11.5493,London
6/17/2023,18.2,24.08,12.59,74.46,0.24,2.33,5.341,7.1278,100.51,26.79,94.06,11.5517,London
6/18/2023,18.86,22.27,15.9,88.94,26.04,2.06,3.7666,6.2045,99.95,33.83,90.63,11.5548,London
6/19/2023,18.26,22.71,13.1,79.9,0.31,2.77,6.5602,8.1425,100.14,24.35,54.71,11.5577,London
6/20/2023,18.47,22.49,14.57,86.44,6.48,3.08,3.4997,7.3032,99.94,30.41,81.84,11.5591,London
6/21/2023,18.78,23.69,12.81,78.6,0.25,2.42,6.6226,8.0395,100.69,22.43,49.9,11.5594,London
6/22/2023,19.83,25.63,13.56,76.85,0.3,1.42,6.7363,7.8221,100.97,23.58,50.07,11.5577,London
6/23/2023,19.83,24.73,14.17,74.74,0.06,2.09,6.433,8.0239,101.43,27.13,63.24,11.5558,London
6/24/2023,20.71,26.79,13.24,76.67,0.04,1.99,5.755,8.2195,101.35,29.21,55.33,11.551,London
6/25/2023,21.1,27.24,14.58,72.28,0.01,4.09,7.2725,7.8631,100.57,23.6,17.03,11.544,London
6/26/2023,17.34,21.43,12.38,70.18,0.04,3.53,6.2803,8.2951,101.03,18.24,68.98,11.5351,London
6/27/2023,17.59,21.92,11.91,75.15,0.04,2.61,3.0718,6.2208,101.13,32.09,96.24,11.5234,London
6/28/2023,19.54,24.42,14.17,81.82,0.49,2.65,2.6071,6.7049,100.77,33.76,95.62,11.5075,London
6/29/2023,17.79,21.65,14.54,76.9,5.79,2.25,5.9503,8.142,100.66,25.61,74.63,11.4943,London
6/30/2023,16.44,19.59,11.56,78.92,1.05,3.76,3.0653,7.8173,100.22,28.54,92.33,11.4821,London
7/1/2023,18.16,22.69,12.84,72.58,0.25,4.11,4.6478,8.0371,99.7,22.38,80.49,11.4682,London
7/2/2023,16.15,20.65,10.54,65.02,0.01,3.9,5.7062,8.3906,100.21,14.07,58.27,11.4528,London
7/3/2023,15.67,19.53,11.43,68.68,0.53,5.07,4.8478,8.0657,100.15,20.9,82.44,11.436,London
7/4/2023,14.92,18.25,11.8,81.16,13.12,3.21,2.2807,7.6726,100.07,24.15,98.36,11.4175,London
7/5/2023,15.2,20.18,9.83,74.93,1.27,4.06,5.5483,8.2075,100.2,19.04,54.71,11.395,London
7/6/2023,15.97,21.64,9.49,71.36,0.06,2.95,5.9705,8.2394,100.69,16.56,59.19,11.371,London
7/7/2023,19.71,26.55,10.72,68.79,0,2.6,8.1562,8.2133,100.66,19.54,3.01,11.3448,London
7/8/2023,20.84,26.06,16.53,78.3,3.02,1.97,3.3046,7.6903,100.63,34.15,77.88,11.3174,London
7/9/2023,18.11,22.11,14.29,78.34,0.64,2.62,5.4103,7.9608,101.04,26.71,78.07,11.2889,London
7/10/2023,18.5,23.23,12.24,74.84,0.19,3.85,4.6078,7.3277,100.99,25.2,76.15,11.2601,London
7/11/2023,18.39,21.74,14.62,77.41,0.83,4.7,4.163,7.7729,100.12,29.48,93.38,11.2301,London
7/12/2023,17.31,21.55,12.26,73.81,1,4.05,5.3287,7.8019,100.24,21.48,48.36,11.1986,London
7/13/2023,17.1,21.65,11.7,76.08,0.97,3.29,4.3382,7.3435,100.67,24.2,85.4,11.166,London
7/14/2023,16.63,19.91,12.06,87.73,12.83,3.78,1.2782,7.4513,99.88,30.64,84.83,11.1319,London
7/15/2023,17.45,20.93,14.45,77.21,1.66,7.01,5.2836,7.8427,99.22,22.68,79.19,11.0966,London
7/16/2023,16.72,20.77,13.08,73.14,0.32,5.36,5.1276,7.6786,100.07,21.7,61.3,11.0609,London
7/17/2023,16.93,21.58,11.87,72.92,0.67,3.54,6.2796,7.8871,100.87,19.36,64.47,11.0239,London
7/18/2023,17.09,21.75,12.22,72.68,0.33,1.77,4.5701,7.3315,100.87,24.37,95.03,10.9836,London
7/19/2023,17.5,22.98,12.01,76.25,0.81,2.7,4.8336,7.578,100.58,22.16,77.36,10.9433,London
7/20/2023,17.28,22.49,10.99,70.85,0.32,1.51,5.3784,7.458,100.6,19.87,61.13,10.9022,London
7/21/2023,16.27,20.43,10.92,70.39,0.39,2.63,4.4885,7.4887,100.45,22.53,80.58,10.8607,London
7/22/2023,15.78,19.98,12.16,83.1,9,5.01,1.9951,6.4822,100.07,30.44,99.42,10.8182,London
7/23/2023,19.1,23.61,15.15,78.18,0.93,4.97,4.909,6.8462,99.38,24.16,74.92,10.7748,London
7/24/2023,15.95,19.06,11.98,82.14,4.12,2.7,2.6321,7.289,99.65,23.46,97.12,10.7294,London
7/25/2023,15.31,20.25,10.9,73.41,1.97,2.16,5.2291,7.3855,100.14,19.47,70.23,10.6814,London
7/26/2023,15.91,20.64,9.43,74.45,8.7,2.96,4.9788,7.3646,100.23,24.7,69.13,10.6332,London
7/27/2023,19.29,23.7,15.97,85.94,4.04,4.61,3.7874,7.3337,99.42,31.41,76.44,10.5842,London
7/28/2023,18.84,23.83,13.6,79.75,0.33,3.24,3.883,7.4726,99.67,24.29,83.45,10.5331,London
7/29/2023,18.49,22.8,14.24,72.19,0.5,4.23,5.7607,7.5492,99.74,22.35,71.41,10.482,London
7/30/2023,17.22,21.45,13.04,82.22,5.2,5.12,3.301,7.002,100.13,25.91,83.41,10.4285,London
7/31/2023,17.58,22.2,13.2,81.27,1.94,4.96,2.4434,6.936,99.5,26.95,87.7,10.3733,London
8/1/2023,17.39,22.53,12.99,76.4,1.69,4.18,5.1655,7.356,99.18,22.97,70.58,10.3174,London
8/2/2023,17.47,20.34,14.59,84.24,15.35,5.18,3.6977,7.2979,97.92,28.44,86.69,10.2622,London
8/3/2023,17.01,21.58,13.32,76.53,1.94,3.23,4.0495,7.0822,99.6,22.74,88.17,10.2067,London
8/4/2023,16.71,20.67,12.2,79.78,1.79,2.3,3.245,6.9842,100.74,22.39,91.76,10.1498,London
8/5/2023,14.93,20.29,11.49,85.44,10.94,4.16,2.5994,6.791,99.86,23.85,90.72,10.0918,London
8/6/2023,14.49,18.91,9.62,77.15,2.41,4.25,5.3112,7.1119,100.7,18.86,44.67,10.0325,London
8/7/2023,15.66,21.78,9.24,74.43,0.04,3.15,5.5555,6.9084,100.95,17.58,54.74,9.972,London
8/8/2023,15.06,19.07,9.83,87.65,3.17,3.03,2.3246,6.8215,100.56,25.84,86.77,9.9098,London
8/9/2023,17.61,23.89,10.69,76.17,0.14,1.62,6.3718,6.8834,100.86,30.26,19.4,9.8467,London
8/10/2023,19.26,24.73,12.7,78.6,0.01,2.43,5.9395,6.8136,101.01,30.7,39.9,9.7831,London
8/11/2023,19.61,24.18,15.55,82.29,0.28,3.57,5.1586,6.937,100.82,26.49,86.79,9.7193,London
8/12/2023,18.12,22.47,12.97,78.01,0.25,4.71,4.1345,6.8462,100.53,22.8,75.49,9.6545,London
8/13/2023,18.21,22.15,14.38,77.71,0.38,4.01,3.6588,6.7997,100.47,25.58,96.93,9.589,London
8/14/2023,18.57,22.52,14.67,83.92,4.04,4.09,3.0934,6.4704,100.22,31.95,78.73,9.5218,London
8/15/2023,18.01,23.97,11.16,75.62,0.07,1.95,5.2279,6.727,100.7,20,43.24,9.4531,London
8/16/2023,18.6,24.87,13.07,75.59,0.04,2.04,5.4062,6.4006,101.13,20.61,39.45,9.3823,London
8/17/2023,18.7,23.78,14.29,76.97,0.14,3.97,4.8062,6.5126,101.04,21.83,66.59,9.3127,London
8/18/2023,19.45,22.94,15.62,87.84,7.44,3.76,3.2093,5.9254,100.41,39.66,96.29,9.2436,London
8/19/2023,19.82,24.13,14.82,79.35,1.58,4.32,4.9068,6.636,100.51,23.29,51.74,9.174,London
8/20/2023,18.76,24.36,13.11,77.11,0.09,2.58,5.0546,6.4886,101.27,21.05,43.57,9.103,London
8/21/2023,18.18,24.12,11.62,76.89,0.03,2.36,4.8766,6.4795,101.37,21.54,68.08,9.0305,London
8/22/2023,19.09,25.23,14.31,75.9,0.04,2.74,5.5157,6.3396,101.12,20.9,54.81,8.9575,London
8/23/2023,19.52,26.11,12.19,73.74,0.03,1.23,5.2003,6.1694,101.02,29.88,58.64,8.8831,London
8/24/2023,19.97,26.69,15.16,83.5,6.64,1.91,4.1143,5.8963,100.29,34.91,78.04,8.809,London
8/25/2023,16.17,21.59,11.01,70.95,1.09,2.79,4.2226,6.0883,100.05,21.08,85.22,8.7343,London
8/26/2023,15.23,19.36,11.68,81.09,2.82,2.41,3.7183,6.0341,99.94,22.31,75.81,8.6592,London
8/27/2023,14.79,19.58,9.48,79.84,1.83,2.86,3.7728,5.9086,100.15,20.18,68.06,8.5834,London
8/28/2023,15.18,21.16,9.06,78.09,0.27,1.94,3.5033,5.7552,100.49,18.41,74.79,8.5078,London
8/29/2023,15.77,21.15,9.75,76.93,0.67,2.26,3.8222,5.4835,100.26,19.79,93.92,8.4317,London
8/30/2023,14.89,19.85,9.41,75.82,0.75,3.08,4.0846,5.7713,99.93,17.53,65.45,8.3554,London
8/31/2023,14.61,19.29,9.83,83.71,2.05,2.01,2.2342,5.6568,100.05,24.1,99.19,8.2788,London
9/1/2023,18.79,23.39,13.92,81.34,3.1,0.69,3.2316,5.1895,100.17,25.22,93.81,8.2015,London
9/2/2023,18.66,24.02,14.41,84,0.55,2.43,3.7454,5.5224,101.17,27.24,63.26,8.1235,London
9/3/2023,18.79,25.38,13.24,80.5,0.05,1.39,5.2231,5.605,101.77,22.83,68.3,8.0446,London
9/4/2023,19.67,27.39,13.93,77.91,0.1,2.71,5.5466,5.5771,101.37,16.75,11.94,7.9644,London
9/5/2023,20.23,27.92,14.78,80.49,0.12,2.53,5.3496,5.3549,100.85,21.46,2.12,7.8847,London
9/6/2023,21.3,28.63,15.15,80.45,0.05,1.22,4.7131,5.0304,100.97,27.25,46.3,7.8043,London
9/7/2023,21.91,29.44,16.09,75.4,0.06,1.67,4.9956,5.1506,100.79,18.82,53.15,7.7239,London
9/8/2023,22.07,27.97,16.88,68.33,0.01,0.89,3.9125,4.7863,100.75,24.15,83.01,7.644,London
9/9/2023,24.07,31.07,18.59,63.89,0,0.77,4.8187,4.9214,100.69,30.78,21.41,7.5617,London
9/10/2023,21.91,28.07,17.24,81.44,0.43,1.89,2.725,4.6296,100.55,34.91,76.98,7.4801,London
9/11/2023,20.12,25.2,15.81,78.3,0.09,2.76,3.3962,4.9668,100.42,29.32,85.35,7.398,London
9/12/2023,18.74,23.48,14.7,83.87,3.75,1.98,1.9582,4.8098,100.47,32.05,92.22,7.3166,London
9/13/2023,16.29,21.1,12.55,77.91,0.58,2.73,3.5021,4.931,101.18,20.35,70.29,7.2358,London
9/14/2023,16.8,23.32,11.35,77.69,0.02,1.69,3.979,4.9056,101.14,24.27,60.06,7.1542,London
9/15/2023,17.98,25.19,12,79.37,0.05,1.76,3.991,4.8166,100.55,20.81,28.34,7.0726,London
9/16/2023,18.68,25.92,14.13,81.65,0.15,2.43,3.0146,4.512,100.4,25.55,76.17,6.9902,London
9/17/2023,17.86,21.22,14.67,88.94,3.97,3.6,1.3356,4.4695,100.13,31.55,99.04,6.9079,London
9/18/2023,16.99,20.96,12.36,78.3,3.99,4.72,2.6983,4.5576,99.37,22.34,71.17,6.8246,London
9/19/2023,16.63,20.47,12.77,84.93,1.58,6.81,1.4251,4.5127,99.64,28.96,98.96,6.7409,London
9/20/2023,17.82,21.56,13.52,83.62,11.81,7.2,1.0942,4.4098,98.95,31.67,94.35,6.6583,London
9/21/2023,13.88,18.37,10.87,83.84,3.77,1.83,3.4166,4.5737,98.67,19.13,65.32,6.5748,London
9/22/2023,13.13,18.21,9.59,80.15,1.48,2.73,3.3734,4.4714,99.25,18.8,55.53,6.4915,London
9/23/2023,12.6,18.34,7.96,76.06,0.1,3.05,3.6262,4.4693,100.65,14.51,48.26,6.4085,London
9/24/2023,16.59,20.47,12.13,77.32,0.41,5.56,2.0006,4.0874,100.86,26.79,97.6,6.3262,London
9/25/2023,17,21.94,13.5,79.21,0.2,2.87,3.7601,4.3891,100.96,17.22,63.51,6.245,London
9/26/2023,17.13,22.52,13.18,86.49,1.18,3.26,3.2561,4.026,100.78,24.74,83.96,6.1637,London
9/27/2023,16.83,20.75,13.04,87.48,0.56,4.05,1.8137,3.895,100.43,25.06,82.74,6.0818,London
9/28/2023,16.25,19.47,12.42,79.09,2.47,4.54,1.7225,3.6667,100.39,21.54,91.05,6.0012,London
9/29/2023,16,20.11,11.6,78.24,0.78,3.29,3.8882,4.1606,100.93,16.17,52.22,5.9191,London
9/30/2023,14.52,20.32,8.91,81.01,0.01,2.29,2.3573,3.7282,101.49,22.54,85.43,5.8373,London
10/1/2023,17.63,22.35,14.85,90.37,0.21,3.29,1.7117,3.5239,101.06,28.01,91.91,5.7557,London
10/2/2023,17.24,20.96,13.96,92.03,2.47,1.73,1.3025,3.3905,100.61,33.37,98.61,5.6743,London
10/3/2023,14.47,18.21,11.12,78.54,0.89,4.49,3.144,3.8136,100.93,18.28,66.42,5.5932,London
10/4/2023,13.25,18.04,9.82,81.92,0.1,3.63,2.4312,3.4637,101.63,16.79,91.33,5.5121,London
10/5/2023,14.51,19.11,11.23,78.45,0.05,3.44,2.2994,3.4802,101.49,26.67,98.28,5.4322,London
10/6/2023,16.24,21.42,13.26,82.36,0.06,4.15,2.8567,3.4423,101.35,26.94,88.68,5.3525,London
10/7/2023,17.38,22.89,13.95,78.56,0.02,3.88,2.8027,3.2246,101.35,23.92,79.97,5.2728,London
10/8/2023,16.59,22.83,12.37,79.28,0,1.54,3.0902,3.4104,101.47,19.35,77.02,5.1931,London
10/9/2023,15.68,22.07,11.66,83.92,0,1.56,3.0106,3.2611,101.23,21.02,77.68,5.1139,London
10/10/2023,16.11,22.03,11.81,81.8,0.09,3.43,2.321,3.0854,100.76,21.54,87.16,5.0352,London
10/11/2023,16.02,19.12,14.01,85.65,7.05,3.74,1.4136,2.9189,100.31,31.12,95.65,4.957,London
10/12/2023,14.64,16.99,11.69,92.29,7.98,1.64,1.1962,2.9928,100.23,32.39,99.36,4.8794,London
10/13/2023,16.45,21.62,8.02,86.82,9.28,5.9,1.9298,3.0857,99.28,27.72,76.05,4.8024,London
10/14/2023,9,13.52,5.66,82.11,0.3,3.32,2.7408,3.3545,100.76,11.77,19.96,4.7258,London
10/15/2023,6.46,11.4,2.93,72.72,0.02,2.61,3.283,3.3446,101.6,8.41,39.39,4.6498,London
10/16/2023,7.9,12.31,3.02,79.86,0.02,2.33,1.4686,3.0622,101.22,12.91,98.96,4.5744,London
10/17/2023,10.84,14.6,7.49,73.4,0,4.76,2.827,3.0372,100.47,15.11,87.25,4.4998,London
10/18/2023,12.9,16.38,9.81,89.67,10.78,5.79,0.9859,2.6491,98.53,32.15,98.67,4.4256,London
10/19/2023,15.67,18.67,13.6,91.88,9.58,4.44,1.2982,2.7902,97.52,28.3,86.46,4.3522,London
10/20/2023,13.66,15.6,11.54,95.88,14.29,1.98,1.0632,2.4775,96.75,25.71,89.56,4.2794,London
10/21/2023,12.32,15.27,7.41,93.72,6.46,3.13,1.0829,2.4103,97.58,23.56,88.8,4.207,London
10/22/2023,9.66,15.25,6.69,89.2,0.67,1.99,2.4588,2.7233,99.64,14.52,34.91,4.1359,London
10/23/2023,10.29,13.56,7.12,94.89,0.47,2.35,1.4693,2.6206,99.84,17.99,90.17,4.0654,London
10/24/2023,10.42,14.53,8.08,90.31,3.49,1.49,2.0381,2.5454,99.19,18.25,77.97,3.9958,London
10/25/2023,10.48,14.44,8.36,91.63,3.62,1.79,2.0026,2.5435,98.67,20.1,82.28,3.9271,London
10/26/2023,11.36,15.71,8.07,92.46,3.12,2.04,1.9668,2.4595,98.18,18.05,53.87,3.8594,London
10/27/2023,9.99,13,7.33,96.23,3.37,1.95,1.8355,2.5258,98.1,18.59,74.04,3.7925,London
10/28/2023,12.12,15.27,9.92,91.64,10.72,3.8,1.6171,2.4043,97.84,20.07,87.19,3.726,London
10/29/2023,10.82,13.08,9.12,90.95,6.24,4.31,1.2581,2.4418,97.96,16.82,68.16,3.66,London
10/30/2023,9.98,12.95,7.17,95.66,4.97,2.25,1.8106,2.3174,98.63,17.75,49.66,3.5945,London
10/31/2023,10.36,14.74,6.57,93.93,5.56,2.09,1.2463,2.2318,99.07,19.07,85.17,3.5304,London
11/1/2023,11.75,13.4,9.33,89.28,8.17,5.34,1.3769,2.2925,98.16,20.21,91.91,3.468,London
11/2/2023,10.41,12.39,8.54,88.76,17.22,7.47,0.6989,2.1566,95.69,19.26,99.43,3.4066,London
11/3/2023,9.13,13.19,6.57,90.25,1.07,4.33,1.5725,2.1218,97.24,14.71,48.99,3.3463,London
11/4/2023,9.29,13.12,6.52,93.52,10.9,4.12,1.344,2.0182,96.06,17.32,61.52,3.2863,London
11/5/2023,8.89,12.78,7.35,90.63,0.67,4.26,1.5029,2.1065,97.14,15.15,77.13,3.2268,London
11/6/2023,9.12,13.05,7.08,90.43,0.43,3.75,1.7371,2.0878,98.91,14.26,33.79,3.1685,London
11/7/2023,7.87,12.14,5.56,91.54,0.19,3.6,1.5792,1.986,99.91,13.2,27.41,3.1116,London
11/8/2023,8.77,12.93,4.84,93.98,5.54,3.85,0.5633,1.9291,99.53,16.58,99.67,3.0559,London
11/9/2023,7.28,10.05,4.58,92.73,2.39,3.66,1.4129,1.9754,98.75,13.81,77.72,3.0014,London
11/10/2023,6.84,9.48,3.12,93.1,1.89,3.4,1.2074,1.8842,98.72,12.58,51.22,2.9477,London
11/11/2023,5.55,10.05,3.19,93.39,0.56,2.46,1.7126,1.9243,99.71,10.13,54.64,2.8954,London
11/12/2023,7.42,9.36,3.93,95.59,1.5,2.19,0.7157,1.7494,99.42,15.28,98.63,2.844,London
11/13/2023,11.87,14.8,8.57,88.37,10.25,6.39,1.1407,1.7638,98.94,18.84,69.71,2.7938,London
11/14/2023,10.27,11.97,7.99,94.67,6.51,4.81,0.6497,1.7532,99.49,16.41,49.96,2.7449,London
11/15/2023,7.68,11.32,5,92.3,2.28,3.94,1.4712,1.7947,100.65,10.8,43.3,2.6971,London
11/16/2023,5.43,6.65,4.02,97.15,4.02,2.11,0.4145,1.6421,100.43,13.99,95.42,2.6503,London
11/17/2023,6.16,9.53,4.31,95.88,1.8,2.1,1.4438,1.7042,101,14.04,60.58,2.605,London
11/18/2023,11.79,14.52,7.57,95.83,6.59,5.1,0.3794,1.5396,100.15,21.84,87.3,2.5608,London
11/19/2023,10.95,13.11,9.55,91.42,0.68,6.11,0.7238,1.5869,99.8,16.91,63.7,2.5181,London
11/20/2023,9.22,11.48,7.26,92.53,1.66,3.25,1.0282,1.5269,99.98,15.93,64.61,2.4766,London
11/21/2023,8.33,10.85,4.86,94.28,0.77,3.93,0.6586,1.4338,101.3,15.55,79.51,2.436,London
11/22/2023,7.06,9.45,4.3,94.99,0.21,2.87,0.6223,1.4779,101.98,16.16,93.27,2.3966,London
11/23/2023,9.83,12.48,7.47,92.63,0.15,4.6,1.32,1.4477,101.47,17.56,38.19,2.3582,London
11/24/2023,4.88,7.93,-0.05,78.67,0.01,4.55,1.0613,1.5605,101.12,6.92,45.46,2.3213,London
11/25/2023,0.67,5.58,-1.86,90.03,0.01,2.72,1.5127,1.5226,101.12,7.22,34.01,2.2858,London
11/26/2023,3.7,9.04,-0.07,95.72,4.91,2.15,0.4188,1.3543,100.52,15.66,96.76,2.2517,London
11/27/2023,6.64,9.46,3.76,96.23,6.35,3.86,0.4831,1.3294,99.05,17.02,97.45,2.219,London
11/28/2023,2.96,6.55,-0.04,93.93,0.6,2.69,1.0238,1.3483,99.93,8.96,52.7,2.1874,London
11/29/2023,0.19,4.3,-2.49,94.68,0.27,1.57,0.9883,1.3644,99.53,7.86,81.14,2.1574,London
11/30/2023,0.11,5.05,-2.13,94.5,0.14,3.37,0.9168,1.3632,99.33,7.69,41.53,2.1283,London
12/1/2023,-0.54,3.99,-2.51,96.88,0.29,2.7,0.9708,1.3219,99.86,7.34,53.69,2.1005,London
12/2/2023,-1.56,0.41,-2.75,97.46,0.27,1.84,0.8443,1.2797,100.59,6.94,88.25,2.0738,London
12/3/2023,5.42,7.34,1.28,95.67,9.34,3.78,0.3473,1.1902,100.05,14.94,99.23,2.0486,London
12/4/2023,5.12,6.42,4.12,96.65,9.11,3.79,0.3578,1.1244,98.79,17.15,99,2.0239,London
12/5/2023,3.95,5.4,2.25,96.98,1.46,3.48,0.4226,1.134,99.89,13.51,93.77,2.0011,London
12/6/2023,2.1,4.38,0.5,96.05,0.31,1.8,0.9384,1.2312,100.8,10.41,70.02,1.98,London
12/7/2023,5.71,6.99,4.45,94.16,8.49,4.75,0.4819,1.14,99.85,18.51,99.87,1.9603,London
12/8/2023,7.51,10.29,5.8,97.27,0.42,3.22,0.8914,1.2098,99.52,12.94,63.97,1.9418,London
12/9/2023,9.07,13.07,6.96,90.21,11.64,6.64,0.6516,1.1628,98.7,15.36,68.74,1.9246,London
12/10/2023,8.18,10.31,5.76,94.14,4.57,5.67,0.4742,1.0877,99.15,12.74,52.32,1.9087,London
12/11/2023,7.48,10.23,4.11,93.14,0.38,4.19,0.9022,1.1885,99.39,12.9,32.1,1.8941,London
12/12/2023,9.12,11.17,7.01,97.21,7.49,3.24,0.8561,1.128,98.83,17.05,74.23,1.8809,London
12/13/2023,5.91,7.68,2.98,95.45,1.19,4.74,0.4754,1.1021,99.3,14.11,84.48,1.8689,London
12/14/2023,4.13,6.9,2.03,96.71,0.48,2.5,0.6084,1.0942,101.19,10.98,82.54,1.8583,London
12/15/2023,4.46,8.2,2.19,95.92,0.04,2.28,0.6175,1.176,102.6,10.51,86.19,1.849,London
12/16/2023,8.17,11.26,4.42,96.78,0.43,3.73,0.6062,1.1165,102.87,16.34,80.99,1.8415,London
12/17/2023,8.28,9.51,6.51,93.53,0.1,4.49,0.607,1.1239,102.43,10.25,80.23,1.835,London
12/18/2023,9.78,11.43,7.95,94.47,0.87,4.9,0.3605,1.0066,101.84,20.14,96.33,1.8302,London
12/19/2023,8.93,11.34,4.24,95.98,10.63,4.11,0.263,1.0918,101.05,21.02,75.7,1.8262,London
12/20/2023,7.2,9.1,4.38,94.64,3.66,5.35,0.635,1.0898,100.78,17.3,75.4,1.8235,London
12/21/2023,9.79,12.03,7.74,85.33,0.22,7.19,0.5297,1.1268,99.79,16.27,98.21,1.8221,London
12/22/2023,8.77,9.99,7.71,87.91,0.31,6.43,0.3941,1.1227,100.25,17,96.33,1.8221,London
12/23/2023,8.93,10.49,7.43,90.58,0.18,6.15,0.564,1.0776,100.28,15.44,97.64,1.8233,London
12/24/2023,11.73,13.21,9.92,92.63,1.01,7.4,0.2071,1.055,99.61,25.75,99.64,1.8259,London
12/25/2023,11.16,12.03,9.31,94.43,3.9,5.3,0.2854,1.0723,99.73,23.99,99.73,1.8302,London
12/26/2023,6.37,8.77,4.47,93.31,0.32,2.81,0.7644,1.1738,100.58,9.26,86.05,1.836,London
12/27/2023,9.47,11.34,6.22,93.64,5.29,6.49,0.2448,1.0711,99.75,19.17,93.37,1.8427,London
12/28/2023,10.16,11.42,8.72,87.47,1.81,7.92,0.5239,1.1258,99.6,14.32,87.32,1.8511,London
12/29/2023,7.96,10.37,5.37,94.01,0.73,5.03,0.7267,1.134,99.77,13.14,75.41,1.8605,London
12/30/2023,8.51,10.7,5.15,94.61,1.73,5.81,0.3619,1.093,99.51,16.18,97.36,1.871,London
12/31/2023,7.93,10.03,6.1,90.76,6.73,6.67,0.5688,1.1726,98,14.71,86.61,1.883,London
1/1/2024,7.56,10.59,5.68,91.06,12.31,5.51,0.5059,1.1866,99,14.74,88.13,1.8965,London
1/2/2024,10.54,12.66,8.23,93.28,6.39,6.75,0.3197,1.105,97.64,18.26,84.4,1.9114,London
1/3/2024,8.6,9.65,7.38,92.54,1.68,5.3,0.7843,1.1827,98.12,16.02,67.77,1.9274,London
1/4/2024,6.85,8.04,4.71,95.15,16.64,3.21,0.4644,1.2228,98.93,13.45,75.73,1.945,London
1/5/2024,4.98,6.84,3.89,95.79,3.44,4.13,0.7042,1.2038,99.18,12.96,95.21,1.9637,London
1/6/2024,3.03,5.82,0.77,95.33,0.37,2.79,0.8263,1.2233,100.69,10.8,69.04,1.9841,London
1/7/2024,1.08,4.55,-0.5,89.17,0.07,3.79,0.9499,1.2638,101.73,6.24,59.57,2.0057,London
1/8/2024,0.7,2.92,-1.45,83.57,0.61,4.1,0.8299,1.2607,102.2,6.06,86.25,2.0285,London
1/9/2024,-0.63,2.9,-2.44,83.52,0.01,4.02,1.2365,1.3138,102.12,4.56,42.02,2.053,London
1/10/2024,-0.59,4.18,-2.59,87.49,0.02,3.21,1.308,1.3392,101.99,5.61,10.66,2.0786,London
1/11/2024,0.91,4.31,-2.66,95.95,0.14,3.1,0.8047,1.3406,102.64,7.16,43.6,2.1058,London
1/12/2024,3.46,5.78,1.3,93.16,0.26,2.3,0.5014,1.399,102.57,7.1,69.68,2.1341,London
1/13/2024,0.95,3.43,-1.3,95.89,0.21,1.7,0.7783,1.4134,101.56,6.72,84.8,2.1638,London
1/14/2024,1.52,4.49,-1.12,95.95,0.38,2.58,0.9994,1.3934,100.33,7.69,74.27,2.1948,London
1/15/2024,-1.87,1.74,-3.7,90.14,0.04,3.09,1.4899,1.513,100.13,4.71,35.23,2.2272,London
1/16/2024,-1.35,3.36,-3.71,89.72,0,1.8,1.3404,1.495,99.77,7.67,66.84,2.261,London
1/17/2024,-0.56,1.49,-3.71,90.21,0.05,2.29,0.7488,1.4875,98.35,7.42,81.9,2.2961,London
1/18/2024,-2.35,2.05,-4.79,92.97,0,3.09,1.5782,1.5809,99.73,4.46,4.66,2.3323,London
1/19/2024,-1.06,3.28,-3.12,95.36,0.03,2.5,1.5293,1.5826,101.2,5.4,23.13,2.37,London
1/20/2024,1.6,4.37,-0.69,86.54,0.07,4.3,0.7466,1.5394,101.32,7.37,96.39,2.4091,London
1/21/2024,7.86,11.31,1.95,93.9,3.77,8.58,0.8287,1.4659,100.03,18.82,93.16,2.4487,London
1/22/2024,8.45,11.63,5.04,86.89,2.19,7.55,1.3562,1.6349,99.91,11.88,33.89,2.49,London
1/23/2024,7.79,11.54,3.08,95.99,3.75,6.42,1.0361,1.481,100.86,19.97,82.64,2.5327,London
1/24/2024,8.2,11.35,5.23,88.15,0.37,5.86,1.3109,1.6675,101.39,12.54,89.88,2.5771,London
